#t_s,value
17.492000,0.029331
17.493000,0.029786
17.494000,0.032406
17.495000,0.037165
17.496000,0.044023
17.497000,0.052925
17.498000,0.063808
17.499000,0.076594
17.500000,0.091197
17.501000,0.107516
17.502000,0.125445
17.503000,0.144866
17.504000,0.165654
17.505000,0.187676
17.506000,0.210790
17.507000,0.234854
17.508000,0.259715
17.509000,0.285219
17.510000,0.311209
17.511000,0.337528
17.512000,0.364013
17.513000,0.390508
17.514000,0.416853
17.515000,0.442891
17.516000,0.468470
17.517000,0.493443
17.518000,0.517664
17.519000,0.540997
17.520000,0.563311
17.521000,0.584482
17.522000,0.604396
17.523000,0.622948
17.524000,0.640042
17.525000,0.655593
17.526000,0.669526
17.527000,0.681777
17.528000,0.692298
17.529000,0.701045
17.530000,0.707993
17.531000,0.713128
17.532000,0.716446
17.533000,0.717956
17.534000,0.717682
17.535000,0.715656
17.536000,0.711927
17.537000,0.706549
17.538000,0.699593
17.539000,0.691139
17.540000,0.681274
17.541000,0.670100
17.542000,0.657721
17.543000,0.644257
17.544000,0.629830
17.545000,0.614570
17.546000,0.598614
17.547000,0.582103
17.548000,0.565182
17.549000,0.547999
17.550000,0.530705
17.551000,0.513453
17.552000,0.496393
17.553000,0.479679
17.554000,0.463460
17.555000,0.447883
17.556000,0.433093
17.557000,0.419231
17.558000,0.406429
17.559000,0.394820
17.560000,0.384523
17.561000,0.375654
17.562000,0.368320
17.563000,0.362618
17.564000,0.358636
17.565000,0.356455
17.566000,0.356139
17.567000,0.357749
17.568000,0.361328
17.569000,0.366913
17.570000,0.374525
17.571000,0.384176
17.572000,0.395867
17.573000,0.409582
17.574000,0.425299
17.575000,0.442980
17.576000,0.462579
17.577000,0.484034
17.578000,0.507278
17.579000,0.532229
17.580000,0.558797
17.581000,0.586879
17.582000,0.616367
17.583000,0.647143
17.584000,0.679079
17.585000,0.712042
17.586000,0.745892
17.587000,0.780481
17.588000,0.815659
17.589000,0.851268
17.590000,0.887149
17.591000,0.923139
17.592000,0.959074
17.593000,0.994788
17.594000,1.030112
17.595000,1.064882
17.596000,1.098932
17.597000,1.132099
17.598000,1.164221
17.599000,1.195143
17.600000,1.224709
17.601000,1.252772
17.602000,1.279190
17.603000,1.303823
17.604000,1.326543
17.605000,1.347226
17.606000,1.365757
17.607000,1.382028
17.608000,1.395941
17.609000,1.407406
17.610000,1.416342
17.611000,1.422680
17.612000,1.426358
17.613000,1.427325
17.614000,1.425541
17.615000,1.420975
17.616000,1.413608
17.617000,1.403431
17.618000,1.390445
17.619000,1.374660
17.620000,1.356099
17.621000,1.334794
17.622000,1.310786
17.623000,1.284127
17.624000,1.254878
17.625000,1.223109
17.626000,1.188899
17.627000,1.152334
17.628000,1.113512
17.629000,1.072534
17.630000,1.029513
17.631000,0.984565
17.632000,0.937816
17.633000,0.889394
17.634000,0.839435
17.635000,0.788081
17.636000,0.735475
17.637000,0.681768
17.638000,0.627112
17.639000,0.571662
17.640000,0.515577
17.641000,0.459016
17.642000,0.402141
17.643000,0.345113
17.644000,0.288095
17.645000,0.231251
17.646000,0.174739
17.647000,0.118724
17.648000,0.063361
17.649000,0.008808
17.650000,-0.044781
17.651000,-0.097256
17.652000,-0.148468
17.653000,-0.198277
17.654000,-0.246541
17.655000,-0.293127
17.656000,-0.337908
17.657000,-0.380758
17.658000,-0.421563
17.659000,-0.460211
17.660000,-0.496597
17.661000,-0.530626
17.662000,-0.562207
17.663000,-0.591259
17.664000,-0.617707
17.665000,-0.641485
17.666000,-0.662534
17.667000,-0.680806
17.668000,-0.696260
17.669000,-0.708862
17.670000,-0.718592
17.671000,-0.725432
17.672000,-0.729380
17.673000,-0.730438
17.674000,-0.728618
17.675000,-0.723944
17.676000,-0.716446
17.677000,-0.706164
17.678000,-0.693145
17.679000,-0.677449
17.680000,-0.659139
17.681000,-0.638290
17.682000,-0.614984
17.683000,-0.589312
17.684000,-0.561371
17.685000,-0.531265
17.686000,-0.499105
17.687000,-0.465009
17.688000,-0.429102
17.689000,-0.391513
17.690000,-0.352376
17.691000,-0.311831
17.692000,-0.270021
17.693000,-0.227094
17.694000,-0.183201
17.695000,-0.138492
17.696000,-0.093123
17.697000,-0.047251
17.698000,-0.001032
17.699000,0.045377
17.700000,0.091820
17.701000,0.138141
17.702000,0.184187
17.703000,0.229807
17.704000,0.274853
17.705000,0.319180
17.706000,0.362648
17.707000,0.405121
17.708000,0.446470
17.709000,0.486570
17.710000,0.525302
17.711000,0.562556
17.712000,0.598228
17.713000,0.632222
17.714000,0.664450
17.715000,0.694834
17.716000,0.723303
17.717000,0.749793
17.718000,0.774255
17.719000,0.796644
17.720000,0.816928
17.721000,0.835083
17.722000,0.851095
17.723000,0.864959
17.724000,0.876681
17.725000,0.886275
17.726000,0.893765
17.727000,0.899184
17.728000,0.902573
17.729000,0.903982
17.730000,0.903467
17.731000,0.901097
17.732000,0.896939
17.733000,0.891075
17.734000,0.883589
17.735000,0.874571
17.736000,0.864116
17.737000,0.852322
17.738000,0.839291
17.739000,0.825130
17.740000,0.809944
17.741000,0.793843
17.742000,0.776934
17.743000,0.759328
17.744000,0.741131
17.745000,0.722452
17.746000,0.703393
17.747000,0.684056
17.748000,0.664539
17.749000,0.644935
17.750000,0.625333
17.751000,0.605816
17.752000,0.586462
17.753000,0.567340
17.754000,0.548516
17.755000,0.530047
17.756000,0.511982
17.757000,0.494362
17.758000,0.477221
17.759000,0.460585
17.760000,0.444471
17.761000,0.428887
17.762000,0.413834
17.763000,0.399306
17.764000,0.385286
17.765000,0.371750
17.766000,0.358670
17.767000,0.346007
17.768000,0.333717
17.769000,0.321749
17.770000,0.310046
17.771000,0.298549
17.772000,0.287190
17.773000,0.275900
17.774000,0.264607
17.775000,0.253236
17.776000,0.241709
17.777000,0.229948
17.778000,0.217878
17.779000,0.205420
17.780000,0.192500
17.781000,0.179044
17.782000,0.164983
17.783000,0.150251
17.784000,0.134789
17.785000,0.118539
17.786000,0.101454
17.787000,0.083491
17.788000,0.064617
17.789000,0.044806
17.790000,0.024038
17.791000,0.002309
17.792000,-0.020384
17.793000,-0.044025
17.794000,-0.068594
17.795000,-0.094060
17.796000,-0.120377
17.797000,-0.147493
17.798000,-0.175341
17.799000,-0.203847
17.800000,-0.232926
17.801000,-0.262480
17.802000,-0.292404
17.803000,-0.322582
17.804000,-0.352890
17.805000,-0.383194
17.806000,-0.413355
17.807000,-0.443226
17.808000,-0.472650
17.809000,-0.501471
17.810000,-0.529523
17.811000,-0.556639
17.812000,-0.582651
17.813000,-0.607388
17.814000,-0.630675
17.815000,-0.652344
17.816000,-0.672225
17.817000,-0.690153
17.818000,-0.705967
17.819000,-0.719507
17.820000,-0.730626
17.821000,-0.739179
17.822000,-0.745036
17.823000,-0.748069
17.824000,-0.748167
17.825000,-0.745228
17.826000,-0.739162
17.827000,-0.729896
17.828000,-0.717367
17.829000,-0.701529
17.830000,-0.682354
17.831000,-0.659826
17.832000,-0.633949
17.833000,-0.604744
17.834000,-0.572246
17.835000,-0.536512
17.836000,-0.497616
17.837000,-0.455646
17.838000,-0.410711
17.839000,-0.362937
17.840000,-0.312466
17.841000,-0.259459
17.842000,-0.204088
17.843000,-0.146544
17.844000,-0.087034
17.845000,-0.025776
17.846000,0.037001
17.847000,0.101050
17.848000,0.166121
17.849000,0.231948
17.850000,0.298260
17.851000,0.364779
17.852000,0.431221
17.853000,0.497299
17.854000,0.562721
17.855000,0.627197
17.856000,0.690435
17.857000,0.752145
17.858000,0.812044
17.859000,0.869850
17.860000,0.925290
17.861000,0.978097
17.862000,1.028015
17.863000,1.074802
17.864000,1.118224
17.865000,1.158061
17.866000,1.194112
17.867000,1.226187
17.868000,1.254120
17.869000,1.277758
17.870000,1.296969
17.871000,1.311641
17.872000,1.321685
17.873000,1.327031
17.874000,1.327633
17.875000,1.323466
17.876000,1.314529
17.877000,1.300843
17.878000,1.282454
17.879000,1.259427
17.880000,1.231854
17.881000,1.199845
17.882000,1.163536
17.883000,1.123080
17.884000,1.078654
17.885000,1.030453
17.886000,0.978690
17.887000,0.923597
17.888000,0.865420
17.889000,0.804422
17.890000,0.740883
17.891000,0.675088
17.892000,0.607338
17.893000,0.537944
17.894000,0.467221
17.895000,0.395492
17.896000,0.323083
17.897000,0.250328
17.898000,0.177554
17.899000,0.105091
17.900000,0.033268
17.901000,-0.037594
17.902000,-0.107178
17.903000,-0.175173
17.904000,-0.241283
17.905000,-0.305217
17.906000,-0.366700
17.907000,-0.425471
17.908000,-0.481282
17.909000,-0.533904
17.910000,-0.583125
17.911000,-0.628752
17.912000,-0.670612
17.913000,-0.708553
17.914000,-0.742445
17.915000,-0.772178
17.916000,-0.797667
17.917000,-0.818852
17.918000,-0.835691
17.919000,-0.848168
17.920000,-0.856294
17.921000,-0.860097
17.922000,-0.859633
17.923000,-0.854978
17.924000,-0.846230
17.925000,-0.833510
17.926000,-0.816957
17.927000,-0.796732
17.928000,-0.773014
17.929000,-0.745999
17.930000,-0.715898
17.931000,-0.682940
17.932000,-0.647363
17.933000,-0.609422
17.934000,-0.569377
17.935000,-0.527500
17.936000,-0.484071
17.937000,-0.439372
17.938000,-0.393690
17.939000,-0.347316
17.940000,-0.300537
17.941000,-0.253642
17.942000,-0.206915
17.943000,-0.160634
17.944000,-0.115072
17.945000,-0.070492
17.946000,-0.027147
17.947000,0.014721
17.948000,0.054883
17.949000,0.093125
17.950000,0.129249
17.951000,0.163072
17.952000,0.194431
17.953000,0.223182
17.954000,0.249199
17.955000,0.272378
17.956000,0.292636
17.957000,0.309910
17.958000,0.324160
17.959000,0.335369
17.960000,0.343539
17.961000,0.348699
17.962000,0.350893
17.963000,0.350191
17.964000,0.346683
17.965000,0.340479
17.966000,0.331708
17.967000,0.320517
17.968000,0.307070
17.969000,0.291551
17.970000,0.274153
17.971000,0.255087
17.972000,0.234576
17.973000,0.212851
17.974000,0.190155
17.975000,0.166737
17.976000,0.142851
17.977000,0.118758
17.978000,0.094717
17.979000,0.070990
17.980000,0.047836
17.981000,0.025513
17.982000,0.004272
17.983000,-0.015644
17.984000,-0.033997
17.985000,-0.050564
17.986000,-0.065128
17.987000,-0.077492
17.988000,-0.087469
17.989000,-0.094892
17.990000,-0.099609
17.991000,-0.101489
17.992000,-0.100419
17.993000,-0.096309
17.994000,-0.089089
17.995000,-0.078713
17.996000,-0.065157
17.997000,-0.048419
17.998000,-0.028524
17.999000,-0.005518
18.000000,0.020529
18.001000,0.049522
18.002000,0.081346
18.003000,0.115862
18.004000,0.152906
18.005000,0.192300
18.006000,0.233838
18.007000,0.277302
18.008000,0.322454
18.009000,0.369038
18.010000,0.416784
18.011000,0.465412
18.012000,0.514625
18.013000,0.564122
18.014000,0.613591
18.015000,0.662713
18.016000,0.711170
18.017000,0.758637
18.018000,0.804793
18.019000,0.849317
18.020000,0.891893
18.021000,0.932213
18.022000,0.969977
18.023000,1.004893
18.024000,1.036687
18.025000,1.065095
18.026000,1.089869
18.027000,1.110785
18.028000,1.127632
18.029000,1.140225
18.030000,1.148400
18.031000,1.152017
18.032000,1.150963
18.033000,1.145149
18.034000,1.134515
18.035000,1.119029
18.036000,1.098686
18.037000,1.073511
18.038000,1.043559
18.039000,1.008910
18.040000,0.969678
18.041000,0.926002
18.042000,0.878050
18.043000,0.826018
18.044000,0.770127
18.045000,0.710624
18.046000,0.647780
18.047000,0.581887
18.048000,0.513263
18.049000,0.442238
18.050000,0.369166
18.051000,0.294414
18.052000,0.218362
18.053000,0.141402
18.054000,0.063937
18.055000,-0.013627
18.056000,-0.090876
18.057000,-0.167397
18.058000,-0.242774
18.059000,-0.316596
18.060000,-0.388458
18.061000,-0.457962
18.062000,-0.524719
18.063000,-0.588357
18.064000,-0.648512
18.065000,-0.704844
18.066000,-0.757029
18.067000,-0.804764
18.068000,-0.847771
18.069000,-0.885798
18.070000,-0.918616
18.071000,-0.946028
18.072000,-0.967864
18.073000,-0.983988
18.074000,-0.994293
18.075000,-0.998706
18.076000,-0.997186
18.077000,-0.989725
18.078000,-0.976350
18.079000,-0.957124
18.080000,-0.932138
18.081000,-0.901520
18.082000,-0.865429
18.083000,-0.824055
18.084000,-0.777621
18.085000,-0.726374
18.086000,-0.670595
18.087000,-0.610586
18.088000,-0.546677
18.089000,-0.479217
18.090000,-0.408580
18.091000,-0.335152
18.092000,-0.259340
18.093000,-0.181561
18.094000,-0.102248
18.095000,-0.021834
18.096000,0.059237
18.097000,0.140518
18.098000,0.221563
18.099000,0.301930
18.100000,0.381181
18.101000,0.458885
18.102000,0.534624
18.103000,0.607992
18.104000,0.678600
18.105000,0.746074
18.106000,0.810066
18.107000,0.870246
18.108000,0.926311
18.109000,0.977985
18.110000,1.025017
18.111000,1.067192
18.112000,1.104322
18.113000,1.136251
18.114000,1.162860
18.115000,1.184059
18.116000,1.199799
18.117000,1.210061
18.118000,1.214862
18.119000,1.214257
18.120000,1.208331
18.121000,1.197205
18.122000,1.181033
18.123000,1.160003
18.124000,1.134329
18.125000,1.104260
18.126000,1.070069
18.127000,1.032055
18.128000,0.990543
18.129000,0.945877
18.130000,0.898424
18.131000,0.848564
18.132000,0.796695
18.133000,0.743224
18.134000,0.688571
18.135000,0.633158
18.136000,0.577412
18.137000,0.521762
18.138000,0.466636
18.139000,0.412452
18.140000,0.359626
18.141000,0.308559
18.142000,0.259642
18.143000,0.213249
18.144000,0.169734
18.145000,0.129432
18.146000,0.092656
18.147000,0.059691
18.148000,0.030798
18.149000,0.006208
18.150000,-0.013881
18.151000,-0.029297
18.152000,-0.039908
18.153000,-0.045608
18.154000,-0.046334
18.155000,-0.042051
18.156000,-0.032764
18.157000,-0.018511
18.158000,0.000635
18.159000,0.024563
18.160000,0.053130
18.161000,0.086162
18.162000,0.123448
18.163000,0.164750
18.164000,0.209798
18.165000,0.258298
18.166000,0.309926
18.167000,0.364337
18.168000,0.421163
18.169000,0.480020
18.170000,0.540502
18.171000,0.602195
18.172000,0.664671
18.173000,0.727494
18.174000,0.790220
18.175000,0.852407
18.176000,0.913610
18.177000,0.973386
18.178000,1.031303
18.179000,1.086932
18.180000,1.139859
18.181000,1.189686
18.182000,1.236027
18.183000,1.278518
18.184000,1.316820
18.185000,1.350614
18.186000,1.379607
18.187000,1.403540
18.188000,1.422177
18.189000,1.435316
18.190000,1.442791
18.191000,1.444466
18.192000,1.440242
18.193000,1.430055
18.194000,1.413878
18.195000,1.391719
18.196000,1.363623
18.197000,1.329672
18.198000,1.289984
18.199000,1.244709
18.200000,1.194035
18.201000,1.138180
18.202000,1.077395
18.203000,1.011961
18.204000,0.942188
18.205000,0.868411
18.206000,0.790989
18.207000,0.710307
18.208000,0.626763
18.209000,0.540780
18.210000,0.452789
18.211000,0.363237
18.212000,0.272579
18.213000,0.181276
18.214000,0.089795
18.215000,-0.001402
18.216000,-0.091849
18.217000,-0.181089
18.218000,-0.268670
18.219000,-0.354152
18.220000,-0.437110
18.221000,-0.517132
18.222000,-0.593825
18.223000,-0.666817
18.224000,-0.735760
18.225000,-0.800329
18.226000,-0.860227
18.227000,-0.915184
18.228000,-0.964964
18.229000,-1.009357
18.230000,-1.048190
18.231000,-1.081320
18.232000,-1.108643
18.233000,-1.130085
18.234000,-1.145608
18.235000,-1.155210
18.236000,-1.158926
18.237000,-1.156819
18.238000,-1.148993
18.239000,-1.135581
18.240000,-1.116748
18.241000,-1.092692
18.242000,-1.063638
18.243000,-1.029842
18.244000,-0.991581
18.245000,-0.949163
18.246000,-0.902911
18.247000,-0.853175
18.248000,-0.800315
18.249000,-0.744713
18.250000,-0.686761
18.251000,-0.626860
18.252000,-0.565423
18.253000,-0.502862
18.254000,-0.439598
18.255000,-0.376048
18.256000,-0.312626
18.257000,-0.249742
18.258000,-0.187800
18.259000,-0.127190
18.260000,-0.068292
18.261000,-0.011469
18.262000,0.042931
18.263000,0.094580
18.264000,0.143169
18.265000,0.188417
18.266000,0.230062
18.267000,0.267870
18.268000,0.301634
18.269000,0.331175
18.270000,0.356342
18.271000,0.377016
18.272000,0.393106
18.273000,0.404553
18.274000,0.411328
18.275000,0.413434
18.276000,0.410900
18.277000,0.403791
18.278000,0.392197
18.279000,0.376238
18.280000,0.356061
18.281000,0.331839
18.282000,0.303770
18.283000,0.272078
18.284000,0.237005
18.285000,0.198815
18.286000,0.157792
18.287000,0.114232
18.288000,0.068452
18.289000,0.020775
18.290000,-0.028462
18.291000,-0.078914
18.292000,-0.130232
18.293000,-0.182064
18.294000,-0.234053
18.295000,-0.285845
18.296000,-0.337089
18.297000,-0.387441
18.298000,-0.436560
18.299000,-0.484119
18.300000,-0.529799
18.301000,-0.573296
18.302000,-0.614319
18.303000,-0.652596
18.304000,-0.687871
18.305000,-0.719910
18.306000,-0.748497
18.307000,-0.773439
18.308000,-0.794568
18.309000,-0.811736
18.310000,-0.824823
18.311000,-0.833730
18.312000,-0.838388
18.313000,-0.838750
18.314000,-0.834796
18.315000,-0.826533
18.316000,-0.813989
18.317000,-0.797219
18.318000,-0.776304
18.319000,-0.751345
18.320000,-0.722469
18.321000,-0.689821
18.322000,-0.653571
18.323000,-0.613903
18.324000,-0.571025
18.325000,-0.525156
18.326000,-0.476533
18.327000,-0.425406
18.328000,-0.372038
18.329000,-0.316699
18.330000,-0.259670
18.331000,-0.201240
18.332000,-0.141698
18.333000,-0.081341
18.334000,-0.020465
18.335000,0.040634
18.336000,0.101662
18.337000,0.162331
18.338000,0.222355
18.339000,0.281456
18.340000,0.339369
18.341000,0.395835
18.342000,0.450607
18.343000,0.503453
18.344000,0.554154
18.345000,0.602505
18.346000,0.648321
18.347000,0.691430
18.348000,0.731682
18.349000,0.768943
